review,rating,date
Rates for coverages are UNBELIEVABLY LOW! Kendall was a Gem in getting us educated informed and established at Branch.  We haven't dealt w/ the claims dept. yet but if they're anything like what Kendall provided we'll be just fine if that ever happens (making a claim).  Cost-wise we look to save $900 a year between home & auto while also attaining addt'l coverage via a $1M umbrella poilcy we didn't have w/ previous carrier.  This deal seems like an A+!!!,5,"January 11, 2021"
very easy and will save me money the… very easy and will save me money the agent was very good,5,"January 11, 2021"
Very pleased Really easy to talk to about your needs and questions you have. Easy process .,4,"January 08, 2021"
Initial application review Great friendly professional customer service,5,"January 08, 2021"
Jordan Linn was wonderful!   He was able to provide me with much better coverage for much less!!  He answered all my questions thoroughly.  Highly recommend him as a rep for  branch!,5,"January 06, 2021"
Disappointed When I was solicited the agent told me that she would cancel my current insurance with Geico on the same day Branch would kick in.  But this did not happen and I got billed by both insurance subsequently I went on the Geico site to access my account and found that the same coverage offered by branch was $90. cheaper and I even added roadside assistance which wasn't offered to me by the agent.  So with that said I would like to cancel my insurance with Branch effective immediatelyThanks Robert Pedersen.,2,"January 05, 2021"
All was good but your site was a little… All was good but your site was a little tough still trying to figure out how to get my cards,4,"January 04, 2021"
New customers we are so excited to feel… New customers we are so excited to feel at ease!!,5,"January 04, 2021"
Super easy to pick and choose what I wanted on my auto insurance!!,5,"January 02, 2021"
Mr Greg Wells was exemplary with… Mr Greg Wells was exemplary with reference to his professionalism patience and the overall experience.I worked at ATT for 30years in customer service as well as holding 3 certifications from CollegeI must say he was very proficient and concise .,5,"January 01, 2021"
It was the easiest and quickest auto… It was the easiest and quickest auto app I’ve ever used! I’m saving over $60 plus dollars by switching to Branch Insurance! Best decision I’ve ever made! Thank you :-),5,"December 28, 2020"
Great Experience!Jackie Wages was very helpful with information and suggestions to ensure appropriate coverage and finding the optimal balance with the cost.,5,"December 27, 2020"
Great customer service very good quote easy to talk from person to person(on the phone) I am Happy!Thank You!,5,"December 24, 2020"
Great price and value. Their Representatives are friendly and easy to work with. My only criticism is that the pictures on the app you can take for a discount are a little hard to get right. It would be easier if you could just take and upload your own pictures as apposed to letting the app make the decision on what works or not.,5,"December 23, 2020"
I am rating this based off my signing… I am rating this based off my signing up experience. Greg wells helped me to sign up for this insurance. he was very  knowledgeable and patiently answered all my queries.,5,"December 23, 2020"
It was very easy to purchase on line. ,5,"December 23, 2020"
When I went on line and requested a… When I went on line and requested a quote BRANCH was the only one the responses with number and gave me everything I was looking for.  Your rates are excellent. I really liked the rep I spoke with on the phone.  So far I'm very happy,5,"December 17, 2020"
It was an easy process. ,5,"December 17, 2020"
Got great service. More coverage at lower price then my old insurance.,5,"December 17, 2020"
Thank you branch team and jackie  im… Thank you branch team and jackie  im happy !!,5,"December 14, 2020"
Thanks very much your company gave us complete information and option.,5,"December 14, 2020"
Happy with the service we have received… Happy with the service we have received so far. Greg has been very helpful and extremely professional. We are saving alot of money by switching our home and auto with Branch.,5,"December 11, 2020"
Was helped with getting coverage. Thank you for the great help.,5,"December 10, 2020"
Excellent Experience My previous agent raised huge fears that Branch would take my money online and then drop me quickly. I called and spoke with Misty; she alleviated my concerns by explaining Branch does everything upfront. Misty also reviewed all my coverage; She was also able to add some additional coverage I thought I would need to get somewhere else.. The rates on homeowners was competitive the auto rate was much lower. Very very happy with my initial experience!!,5,"December 07, 2020"
Kendall was very helpful in completing… Kendall was very helpful in completing my applications for auto and homeowner's insurance.  She assured me that if I had any problems I could call the number listed and if she wasn't available someone from her team would help me.  I hope that is true because I'm tired of insurance companies being nice just to get your business.,5,"December 06, 2020"
